cluster_0,cluster_1,cluster_2,cluster_3,cluster_4,cluster_5,cluster_6,cluster_7,cluster_8,MIN,POSS,Predicted_Net_Rating
1,1,0,0,1,0,0,2,0,100000000,100000000,0.661047625573786
1,1,0,0,0,0,0,3,0,100000000,100000000,0.661047625573786
1,1,1,0,0,0,0,2,0,100000000,100000000,0.661047625573786
1,1,0,0,0,0,0,2,1,100000000,100000000,0.661047625573786
1,1,0,0,0,0,1,2,0,100000000,100000000,0.661047625573786
0,1,0,3,0,0,1,0,0,100000000,100000000,0.6609238617437002
0,1,0,3,1,0,0,0,0,100000000,100000000,0.6609238617437002
0,1,0,4,0,0,0,0,0,100000000,100000000,0.6609238617437002
0,1,1,3,0,0,0,0,0,100000000,100000000,0.6609238617437002
0,1,0,3,0,0,0,0,1,100000000,100000000,0.6609238617437002
0,1,0,3,0,0,0,1,0,100000000,100000000,0.6609238617437002
0,1,0,0,2,1,0,1,0,100000000,100000000,0.6603211201960757
0,1,0,0,2,1,0,0,1,100000000,100000000,0.6603211201960757
0,1,0,0,3,1,0,0,0,100000000,100000000,0.6603211201960757
0,1,0,0,2,2,0,0,0,100000000,100000000,0.6603211201960757
0,1,1,0,2,1,0,0,0,100000000,100000000,0.6603211201960757
0,1,0,0,2,1,1,0,0,100000000,100000000,0.6603211201960757
1,0,2,0,0,0,2,0,0,100000000,100000000,0.6599079241723561
0,1,0,2,0,1,0,0,1,100000000,100000000,0.6329115363703518
0,1,0,1,1,1,0,1,0,100000000,100000000,0.6329115363703518
0,1,0,1,1,1,1,0,0,100000000,100000000,0.6329115363703518
0,1,0,1,1,2,0,0,0,100000000,100000000,0.6329115363703518
0,1,0,1,0,2,0,1,0,100000000,100000000,0.6329115363703518
0,1,0,1,0,2,1,0,0,100000000,100000000,0.6329115363703518
0,1,1,1,1,1,0,0,0,100000000,100000000,0.6329115363703518
0,1,1,1,0,2,0,0,0,100000000,100000000,0.6329115363703518
0,1,1,1,0,1,1,0,0,100000000,100000000,0.6329115363703518
0,1,1,1,0,1,0,1,0,100000000,100000000,0.6329115363703518
0,1,1,1,0,1,0,0,1,100000000,100000000,0.6329115363703518
0,1,1,2,0,1,0,0,0,100000000,100000000,0.6329115363703518
0,1,2,1,0,1,0,0,0,100000000,100000000,0.6329115363703518
0,1,0,1,0,2,0,0,1,100000000,100000000,0.6329115363703518
0,1,0,1,0,1,0,1,1,100000000,100000000,0.6329115363703518
0,1,0,2,0,2,0,0,0,100000000,100000000,0.6329115363703518
0,1,0,2,0,1,1,0,0,100000000,100000000,0.6329115363703518
0,1,0,2,0,1,0,1,0,100000000,100000000,0.6329115363703518
0,1,0,1,1,1,0,0,1,100000000,100000000,0.6329115363703518
0,1,0,2,1,1,0,0,0,100000000,100000000,0.6329115363703518
0,1,0,1,0,1,1,1,0,100000000,100000000,0.6329115363703518
0,1,0,1,0,1,1,0,1,100000000,100000000,0.6329115363703518
0,5,0,0,0,0,0,0,0,100000000,100000000,0.627935359273481
1,3,1,0,0,0,0,0,0,100000000,100000000,0.6260889812443973
1,3,0,0,1,0,0,0,0,100000000,100000000,0.6260889812443973
1,3,0,0,0,0,0,1,0,100000000,100000000,0.6260889812443973
1,3,0,0,0,0,0,0,1,100000000,100000000,0.6260889812443973
1,3,0,0,0,0,1,0,0,100000000,100000000,0.6260889812443973
1,0,0,0,2,0,2,0,0,100000000,100000000,0.6133714660193982
2,0,0,1,2,0,0,0,0,100000000,100000000,0.6113275459667689
2,0,2,1,0,0,0,0,0,100000000,100000000,0.6069285977945708
1,2,0,0,2,0,0,0,0,100000000,100000000,0.5995756874409697
0,2,2,0,0,0,1,0,0,100000000,100000000,0.5875737080165687
0,2,2,0,1,0,0,0,0,100000000,100000000,0.5875737080165687
0,2,1,0,1,0,0,1,0,100000000,100000000,0.5875737080165687
0,2,1,0,1,0,0,0,1,100000000,100000000,0.5875737080165687
0,2,3,0,0,0,0,0,0,100000000,100000000,0.5875737080165687
0,2,0,0,0,0,1,1,1,100000000,100000000,0.5875737080165687
0,2,1,0,0,0,1,1,0,100000000,100000000,0.5875737080165687
0,2,1,0,0,0,0,1,1,100000000,100000000,0.5875737080165687
0,2,2,0,0,0,0,0,1,100000000,100000000,0.5875737080165687
0,2,0,0,1,0,0,1,1,100000000,100000000,0.5875737080165687
0,2,0,0,1,0,1,0,1,100000000,100000000,0.5875737080165687
0,2,0,0,1,0,1,1,0,100000000,100000000,0.5875737080165687
0,2,1,0,1,0,1,0,0,100000000,100000000,0.5875737080165687
0,2,1,0,0,0,1,0,1,100000000,100000000,0.5875737080165687
0,2,2,0,0,0,0,1,0,100000000,100000000,0.5875737080165687
1,0,0,0,0,0,1,1,2,100000000,100000000,0.5864624344552689
1,0,1,0,0,0,1,0,2,100000000,100000000,0.5864624344552689
1,0,0,0,1,0,0,1,2,100000000,100000000,0.5864624344552689
1,0,0,0,1,0,1,0,2,100000000,100000000,0.5864624344552689
1,0,1,0,1,0,0,0,2,100000000,100000000,0.5864624344552689
1,0,1,0,0,0,0,1,2,100000000,100000000,0.5864624344552689
0,4,0,0,0,1,0,0,0,100000000,100000000,0.5859071066483282
0,3,0,0,0,0,0,0,2,100000000,100000000,0.583258732333375
1,2,1,1,0,0,0,0,0,100000000,100000000,0.5810797065232637
1,2,0,2,0,0,0,0,0,100000000,100000000,0.5810797065232637
1,2,0,1,0,0,0,0,1,100000000,100000000,0.5810797065232637
1,2,0,1,0,0,0,1,0,100000000,100000000,0.5810797065232637
1,2,0,1,0,0,1,0,0,100000000,100000000,0.5810797065232637
1,2,0,1,1,0,0,0,0,100000000,100000000,0.5810797065232637
0,1,0,2,0,0,0,1,1,100000000,100000000,0.5569559799976678
0,1,0,2,0,0,1,0,1,100000000,100000000,0.5569559799976678
0,1,0,2,0,0,1,1,0,100000000,100000000,0.5569559799976678
0,1,0,1,1,0,0,1,1,100000000,100000000,0.5569559799976678
0,1,0,1,1,0,1,0,1,100000000,100000000,0.5569559799976678
0,1,0,1,1,0,1,1,0,100000000,100000000,0.5569559799976678
0,1,0,2,1,0,0,0,1,100000000,100000000,0.5569559799976678
0,1,0,2,1,0,0,1,0,100000000,100000000,0.5569559799976678
0,1,2,1,0,0,1,0,0,100000000,100000000,0.5569559799976678
0,1,2,1,1,0,0,0,0,100000000,100000000,0.5569559799976678
0,1,2,2,0,0,0,0,0,100000000,100000000,0.5569559799976678
0,1,2,1,0,0,0,0,1,100000000,100000000,0.5569559799976678
0,1,2,1,0,0,0,1,0,100000000,100000000,0.5569559799976678
0,1,3,1,0,0,0,0,0,100000000,100000000,0.5569559799976678
0,1,1,1,1,0,0,1,0,100000000,100000000,0.5569559799976678
0,1,1,1,1,0,1,0,0,100000000,100000000,0.5569559799976678
0,1,1,2,0,0,0,0,1,100000000,100000000,0.5569559799976678
0,1,1,2,0,0,0,1,0,100000000,100000000,0.5569559799976678
0,1,1,2,0,0,1,0,0,100000000,100000000,0.5569559799976678
0,1,1,2,1,0,0,0,0,100000000,100000000,0.5569559799976678
0,1,1,1,0,0,0,1,1,100000000,100000000,0.5569559799976678
0,1,1,1,0,0,1,0,1,100000000,100000000,0.5569559799976678
0,1,1,1,0,0,1,1,0,100000000,100000000,0.5569559799976678
0,1,0,1,0,0,1,1,1,100000000,100000000,0.5569559799976678
0,1,1,1,1,0,0,0,1,100000000,100000000,0.5569559799976678
0,1,0,2,1,0,1,0,0,100000000,100000000,0.5569559799976678
1,3,0,1,0,0,0,0,0,100000000,100000000,0.553757935932752
1,3,0,0,0,1,0,0,0,100000000,100000000,0.5503136156466664
3,0,0,1,0,1,0,0,0,100000000,100000000,0.5348929923953405
1,2,0,0,1,0,0,1,0,100000000,100000000,0.5345434791076363
1,2,1,0,0,0,0,1,0,100000000,100000000,0.5345434791076363
1,2,0,0,1,0,0,0,1,100000000,100000000,0.5345434791076363
1,2,1,0,0,0,1,0,0,100000000,100000000,0.5345434791076363
1,2,0,0,1,0,1,0,0,100000000,100000000,0.5345434791076363
1,2,1,0,0,0,0,0,1,100000000,100000000,0.5345434791076363
1,2,0,0,0,0,1,1,0,100000000,100000000,0.5345434791076363
1,2,1,0,1,0,0,0,0,100000000,100000000,0.5345434791076363
1,2,0,0,0,0,1,0,1,100000000,100000000,0.5345434791076363
1,2,0,0,0,0,0,1,1,100000000,100000000,0.5345434791076363
1,2,2,0,0,0,0,0,0,100000000,100000000,0.5345434791076363
1,0,1,0,1,0,0,1,1,100000000,100000000,0.5267684656969936
1,0,0,0,1,0,1,1,1,100000000,100000000,0.5267684656969936
1,0,1,0,1,0,1,0,1,100000000,100000000,0.5267684656969936
1,0,1,0,0,0,1,1,1,100000000,100000000,0.5267684656969936
1,0,1,0,1,0,1,1,0,100000000,100000000,0.5267684656969936
0,1,0,0,0,0,0,2,2,100000000,100000000,0.5098555020933047
0,3,0,0,0,0,1,1,0,100000000,100000000,0.49612520904906127
0,3,0,0,0,0,1,0,1,100000000,100000000,0.49612520904906127
0,3,0,0,0,0,0,1,1,100000000,100000000,0.49612520904906127
0,3,0,0,1,0,1,0,0,100000000,100000000,0.49612520904906127
0,3,0,0,1,0,0,0,1,100000000,100000000,0.49612520904906127
0,3,1,0,0,0,1,0,0,100000000,100000000,0.49612520904906127
0,3,1,0,0,0,0,1,0,100000000,100000000,0.49612520904906127
0,3,1,0,0,0,0,0,1,100000000,100000000,0.49612520904906127
0,3,2,0,0,0,0,0,0,100000000,100000000,0.49612520904906127
0,3,1,0,1,0,0,0,0,100000000,100000000,0.49612520904906127
0,3,0,0,1,0,0,1,0,100000000,100000000,0.49612520904906127
0,0,0,0,0,0,0,2,3,100000000,100000000,0.4879756369489183
2,0,0,1,0,0,0,2,0,100000000,100000000,0.487410857924781
0,2,0,0,0,1,0,0,2,100000000,100000000,0.4822775174821554
1,2,0,0,0,0,0,0,2,100000000,100000000,0.4663289743747088
1,0,0,0,0,1,1,0,2,100000000,100000000,0.46421873369769306
1,0,0,0,1,1,0,0,2,100000000,100000000,0.46421873369769306
1,0,0,0,0,1,0,1,2,100000000,100000000,0.46421873369769306
1,0,1,0,0,1,0,0,2,100000000,100000000,0.46421873369769306
1,0,0,0,0,2,0,0,2,100000000,100000000,0.46421873369769306
1,0,1,0,0,0,0,2,1,100000000,100000000,0.44941724132201327
1,0,0,0,1,0,0,2,1,100000000,100000000,0.44941724132201327
1,0,1,0,0,0,0,3,0,100000000,100000000,0.44941724132201327
1,0,0,0,0,0,0,4,0,100000000,100000000,0.44941724132201327
1,0,0,0,0,0,0,3,1,100000000,100000000,0.44941724132201327
1,0,0,0,0,0,1,3,0,100000000,100000000,0.44941724132201327
1,0,0,0,0,0,1,2,1,100000000,100000000,0.44941724132201327
1,0,1,0,1,0,0,2,0,100000000,100000000,0.44941724132201327
1,0,1,0,0,0,1,2,0,100000000,100000000,0.44941724132201327
1,0,0,0,1,0,1,2,0,100000000,100000000,0.44941724132201327
1,0,0,0,1,0,0,3,0,100000000,100000000,0.44941724132201327
1,2,0,1,0,1,0,0,0,100000000,100000000,0.4407615684159545
0,0,0,0,0,0,2,1,2,100000000,100000000,0.43974384677779166
0,0,1,0,0,0,2,0,2,100000000,100000000,0.43974384677779166
0,0,0,0,1,0,2,0,2,100000000,100000000,0.43974384677779166
0,0,0,0,0,0,3,0,2,100000000,100000000,0.43974384677779166
1,2,0,0,0,2,0,0,0,100000000,100000000,0.431425216000327
1,2,0,0,0,1,1,0,0,100000000,100000000,0.431425216000327
1,2,0,0,0,1,0,1,0,100000000,100000000,0.431425216000327
1,2,1,0,0,1,0,0,0,100000000,100000000,0.431425216000327
1,2,0,0,0,1,0,0,1,100000000,100000000,0.431425216000327
1,2,0,0,1,1,0,0,0,100000000,100000000,0.431425216000327
0,0,0,0,0,0,0,1,4,100000000,100000000,0.42321349530436936
0,0,0,0,0,0,0,0,5,100000000,100000000,0.42321349530436936
0,0,0,0,0,0,1,0,4,100000000,100000000,0.42321349530436936
0,0,0,0,0,0,1,1,3,100000000,100000000,0.42321349530436936
0,0,0,0,1,0,0,1,3,100000000,100000000,0.42321349530436936
0,0,1,0,1,0,0,0,3,100000000,100000000,0.42321349530436936
0,0,0,0,1,0,1,0,3,100000000,100000000,0.42321349530436936
0,0,0,0,1,0,0,0,4,100000000,100000000,0.42321349530436936
0,0,1,0,0,0,0,0,4,100000000,100000000,0.42321349530436936
0,0,1,0,0,0,0,1,3,100000000,100000000,0.42321349530436936
0,0,1,0,0,0,1,0,3,100000000,100000000,0.42321349530436936
1,0,0,0,0,2,0,1,1,100000000,100000000,0.4065795982727513
1,0,0,0,0,1,1,1,1,100000000,100000000,0.4065795982727513
1,0,1,0,0,2,0,0,1,100000000,100000000,0.4065795982727513
1,0,1,0,0,2,0,1,0,100000000,100000000,0.4065795982727513
1,0,0,0,0,2,1,1,0,100000000,100000000,0.4065795982727513
1,0,0,0,0,2,1,0,1,100000000,100000000,0.4065795982727513
1,0,0,0,1,1,1,1,0,100000000,100000000,0.4065795982727513
1,0,0,0,1,1,1,0,1,100000000,100000000,0.4065795982727513
1,0,1,0,1,2,0,0,0,100000000,100000000,0.4065795982727513
1,0,1,0,0,2,1,0,0,100000000,100000000,0.4065795982727513
1,0,1,0,1,1,0,1,0,100000000,100000000,0.4065795982727513
1,0,1,0,1,1,1,0,0,100000000,100000000,0.4065795982727513
1,0,1,0,1,1,0,0,1,100000000,100000000,0.4065795982727513
1,0,1,0,0,1,0,1,1,100000000,100000000,0.4065795982727513
1,0,0,0,1,2,0,1,0,100000000,100000000,0.4065795982727513
1,0,0,0,1,2,0,0,1,100000000,100000000,0.4065795982727513
1,0,0,0,1,2,1,0,0,100000000,100000000,0.4065795982727513
1,0,1,0,0,1,1,1,0,100000000,100000000,0.4065795982727513
1,0,1,0,0,1,1,0,1,100000000,100000000,0.4065795982727513
1,0,0,0,1,1,0,1,1,100000000,100000000,0.4065795982727513
0,0,1,0,0,0,4,0,0,100000000,100000000,0.403407712982393
0,0,1,0,1,0,2,0,1,100000000,100000000,0.403407712982393
0,0,0,0,0,0,3,1,1,100000000,100000000,0.403407712982393
0,0,1,0,0,0,3,0,1,100000000,100000000,0.403407712982393
0,0,1,0,0,0,3,1,0,100000000,100000000,0.403407712982393
0,0,1,0,0,0,2,1,1,100000000,100000000,0.403407712982393
0,0,0,0,1,0,3,0,1,100000000,100000000,0.403407712982393
0,0,0,0,0,0,5,0,0,100000000,100000000,0.403407712982393
0,0,0,0,0,0,4,0,1,100000000,100000000,0.403407712982393
0,0,0,0,0,0,4,1,0,100000000,100000000,0.403407712982393
0,0,0,0,1,0,3,1,0,100000000,100000000,0.403407712982393
0,0,1,0,1,0,3,0,0,100000000,100000000,0.403407712982393
0,0,0,0,1,0,4,0,0,100000000,100000000,0.403407712982393
0,0,1,0,1,0,2,1,0,100000000,100000000,0.403407712982393
0,0,0,0,1,0,2,1,1,100000000,100000000,0.403407712982393
1,0,0,0,0,1,1,2,0,100000000,100000000,0.3990210405644378
1,0,0,0,0,1,0,3,0,100000000,100000000,0.3990210405644378
1,0,0,0,0,2,0,2,0,100000000,100000000,0.3990210405644378
1,0,1,0,0,1,0,2,0,100000000,100000000,0.3990210405644378
1,0,0,0,1,1,0,2,0,100000000,100000000,0.3990210405644378
1,0,0,0,0,1,0,2,1,100000000,100000000,0.3990210405644378
0,1,0,1,0,3,0,0,0,100000000,100000000,0.3979955145172039
1,0,0,0,0,0,2,2,0,100000000,100000000,0.3855999806241885
1,0,0,0,2,0,0,0,2,100000000,100000000,0.3822162062806659
0,2,1,0,0,1,1,0,0,100000000,100000000,0.37826899419784177
0,2,1,0,0,2,0,0,0,100000000,100000000,0.37826899419784177
0,2,2,0,0,1,0,0,0,100000000,100000000,0.37826899419784177
0,2,0,0,1,1,1,0,0,100000000,100000000,0.37826899419784177
0,2,0,0,1,1,0,0,1,100000000,100000000,0.37826899419784177
0,2,0,0,1,1,0,1,0,100000000,100000000,0.37826899419784177
0,2,1,0,0,1,0,1,0,100000000,100000000,0.37826899419784177
0,2,1,0,0,1,0,0,1,100000000,100000000,0.37826899419784177
0,2,1,0,1,1,0,0,0,100000000,100000000,0.37826899419784177
0,2,0,0,0,2,1,0,0,100000000,100000000,0.37826899419784177
0,2,0,0,0,2,0,0,1,100000000,100000000,0.37826899419784177
0,2,0,0,0,2,0,1,0,100000000,100000000,0.37826899419784177
0,2,0,0,0,1,0,1,1,100000000,100000000,0.37826899419784177
0,2,0,0,1,2,0,0,0,100000000,100000000,0.37826899419784177
0,2,0,0,0,1,1,0,1,100000000,100000000,0.37826899419784177
0,2,0,0,0,1,1,1,0,100000000,100000000,0.37826899419784177
1,0,2,0,0,0,0,0,2,100000000,100000000,0.35883372503968447
1,0,0,0,3,0,0,1,0,100000000,100000000,0.33069420721936005
1,0,0,0,2,0,1,0,1,100000000,100000000,0.33069420721936005
1,0,0,0,3,0,1,0,0,100000000,100000000,0.33069420721936005
1,0,1,0,2,0,0,0,1,100000000,100000000,0.33069420721936005
1,0,0,0,2,0,0,1,1,100000000,100000000,0.33069420721936005
1,0,1,0,2,0,0,1,0,100000000,100000000,0.33069420721936005
1,0,0,0,4,0,0,0,0,100000000,100000000,0.33069420721936005
1,0,1,0,3,0,0,0,0,100000000,100000000,0.33069420721936005
1,0,1,0,2,0,1,0,0,100000000,100000000,0.33069420721936005
1,0,0,0,3,0,0,0,1,100000000,100000000,0.33069420721936005
1,0,0,0,2,0,1,1,0,100000000,100000000,0.33069420721936005
0,2,0,3,0,0,0,0,0,100000000,100000000,0.3306845685992267
0,2,0,1,0,0,0,0,2,100000000,100000000,0.32074632124862
0,0,0,0,0,1,2,0,2,100000000,100000000,0.30527743011112507
1,0,3,0,0,0,1,0,0,100000000,100000000,0.2991397562814095
1,0,3,0,0,0,0,1,0,100000000,100000000,0.2991397562814095
1,0,3,0,0,0,0,0,1,100000000,100000000,0.2991397562814095
1,0,2,0,1,0,0,1,0,100000000,100000000,0.2991397562814095
1,0,2,0,1,0,0,0,1,100000000,100000000,0.2991397562814095
1,0,2,0,0,0,1,1,0,100000000,100000000,0.2991397562814095
1,0,4,0,0,0,0,0,0,100000000,100000000,0.2991397562814095
1,0,3,0,1,0,0,0,0,100000000,100000000,0.2991397562814095
1,0,2,0,1,0,1,0,0,100000000,100000000,0.2991397562814095
1,0,2,0,0,0,0,1,1,100000000,100000000,0.2991397562814095
1,0,2,0,0,0,1,0,1,100000000,100000000,0.2991397562814095
0,3,0,0,0,1,0,0,1,100000000,100000000,0.28682049523033415
0,3,0,0,0,1,1,0,0,100000000,100000000,0.28682049523033415
0,3,0,0,0,1,0,1,0,100000000,100000000,0.28682049523033415
0,3,1,0,0,1,0,0,0,100000000,100000000,0.28682049523033415
0,3,0,0,1,1,0,0,0,100000000,100000000,0.28682049523033415
0,3,0,0,0,2,0,0,0,100000000,100000000,0.28682049523033415
0,0,0,0,1,1,2,1,0,100000000,100000000,0.27099612964905995
0,0,0,0,0,2,3,0,0,100000000,100000000,0.27099612964905995
0,0,0,0,1,1,3,0,0,100000000,100000000,0.27099612964905995
0,0,0,0,1,2,2,0,0,100000000,100000000,0.27099612964905995
0,0,1,0,0,1,2,1,0,100000000,100000000,0.27099612964905995
0,0,1,0,1,1,2,0,0,100000000,100000000,0.27099612964905995
0,0,0,0,1,1,2,0,1,100000000,100000000,0.27099612964905995
0,0,0,0,0,2,2,1,0,100000000,100000000,0.27099612964905995
0,0,1,0,0,2,2,0,0,100000000,100000000,0.27099612964905995
0,0,1,0,0,1,2,0,1,100000000,100000000,0.27099612964905995
0,0,1,0,0,1,3,0,0,100000000,100000000,0.27099612964905995
0,0,0,0,0,1,3,0,1,100000000,100000000,0.27099612964905995
0,0,0,0,0,2,2,0,1,100000000,100000000,0.27099612964905995
0,0,0,0,0,1,3,1,0,100000000,100000000,0.27099612964905995
0,0,0,0,0,1,4,0,0,100000000,100000000,0.27099612964905995
0,0,0,0,0,1,2,1,1,100000000,100000000,0.27099612964905995
0,4,0,1,0,0,0,0,0,100000000,100000000,0.2654919994090332
0,2,1,0,2,0,0,0,0,100000000,100000000,0.26301602548661196
0,2,0,0,2,0,0,0,1,100000000,100000000,0.26301602548661196
0,2,0,0,3,0,0,0,0,100000000,100000000,0.26301602548661196
0,2,0,0,2,0,0,1,0,100000000,100000000,0.26301602548661196
0,2,0,0,2,0,1,0,0,100000000,100000000,0.26301602548661196
0,0,2,0,0,0,2,1,0,100000000,100000000,0.25386991265771763
0,0,2,0,0,0,2,0,1,100000000,100000000,0.25386991265771763
0,0,3,0,0,0,2,0,0,100000000,100000000,0.25386991265771763
0,0,2,0,0,0,3,0,0,100000000,100000000,0.25386991265771763
0,0,2,0,1,0,2,0,0,100000000,100000000,0.25386991265771763
1,0,0,0,2,0,0,2,0,100000000,100000000,0.25334298284438
1,2,0,0,0,0,0,2,0,100000000,100000000,0.2488617365478249
0,1,0,1,2,1,0,0,0,100000000,100000000,0.2376555019885425
0,0,0,0,1,1,0,0,3,100000000,100000000,0.22909030940693367
0,0,0,0,0,1,0,0,4,100000000,100000000,0.22909030940693367
0,0,0,0,0,2,0,0,3,100000000,100000000,0.22909030940693367
0,0,0,0,0,1,1,0,3,100000000,100000000,0.22909030940693367
0,0,0,0,0,1,0,1,3,100000000,100000000,0.22909030940693367
0,0,1,0,0,1,0,0,3,100000000,100000000,0.22909030940693367
0,0,0,0,0,0,0,3,2,100000000,100000000,0.22864982028225186
0,0,0,0,0,0,1,2,2,100000000,100000000,0.22864982028225186
0,0,1,0,0,0,0,2,2,100000000,100000000,0.22864982028225186
0,0,0,0,1,0,0,2,2,100000000,100000000,0.22864982028225186
1,0,0,0,0,3,1,0,0,100000000,100000000,0.22015304249329884
1,0,0,0,0,3,0,1,0,100000000,100000000,0.22015304249329884
1,0,0,0,1,3,0,0,0,100000000,100000000,0.22015304249329884
1,0,1,0,0,3,0,0,0,100000000,100000000,0.22015304249329884
1,0,0,0,0,4,0,0,0,100000000,100000000,0.22015304249329884
1,0,0,0,0,3,0,0,1,100000000,100000000,0.22015304249329884
0,1,0,2,2,0,0,0,0,100000000,100000000,0.21798519561585963
0,1,0,1,2,0,0,0,1,100000000,100000000,0.21798519561585963
0,1,0,1,3,0,0,0,0,100000000,100000000,0.21798519561585963
0,1,0,1,2,0,1,0,0,100000000,100000000,0.21798519561585963
0,1,0,1,2,0,0,1,0,100000000,100000000,0.21798519561585963
0,1,1,1,2,0,0,0,0,100000000,100000000,0.21798519561585963
0,2,2,1,0,0,0,0,0,100000000,100000000,0.2167377979643061
0,2,1,1,0,0,0,0,1,100000000,100000000,0.2167377979643061
0,2,0,2,0,0,1,0,0,100000000,100000000,0.2167377979643061
0,2,0,1,0,0,1,0,1,100000000,100000000,0.2167377979643061
0,2,0,1,0,0,0,1,1,100000000,100000000,0.2167377979643061
0,2,0,1,1,0,0,1,0,100000000,100000000,0.2167377979643061
0,2,0,1,1,0,0,0,1,100000000,100000000,0.2167377979643061
0,2,0,2,1,0,0,0,0,100000000,100000000,0.2167377979643061
0,2,1,2,0,0,0,0,0,100000000,100000000,0.2167377979643061
0,2,1,1,1,0,0,0,0,100000000,100000000,0.2167377979643061
0,2,1,1,0,0,1,0,0,100000000,100000000,0.2167377979643061
0,2,1,1,0,0,0,1,0,100000000,100000000,0.2167377979643061
0,2,0,2,0,0,0,0,1,100000000,100000000,0.2167377979643061
0,2,0,2,0,0,0,1,0,100000000,100000000,0.2167377979643061
0,2,0,1,0,0,1,1,0,100000000,100000000,0.2167377979643061
0,2,0,1,1,0,1,0,0,100000000,100000000,0.2167377979643061
0,2,0,0,0,3,0,0,0,100000000,100000000,0.215862701689424
1,0,1,0,2,1,0,0,0,100000000,100000000,0.20845050646178467
1,0,0,0,2,2,0,0,0,100000000,100000000,0.20845050646178467
1,0,0,0,3,1,0,0,0,100000000,100000000,0.20845050646178467
1,0,0,0,2,1,0,0,1,100000000,100000000,0.20845050646178467
1,0,0,0,2,1,0,1,0,100000000,100000000,0.20845050646178467
1,0,0,0,2,1,1,0,0,100000000,100000000,0.20845050646178467
0,0,0,0,0,3,2,0,0,100000000,100000000,0.19673990782929315
0,0,2,0,0,0,0,0,3,100000000,100000000,0.19558478588878495
1,0,0,1,1,0,2,0,0,100000000,100000000,0.17953166194863124
1,0,0,2,0,0,2,0,0,100000000,100000000,0.17953166194863124
1,0,0,1,0,0,3,0,0,100000000,100000000,0.17953166194863124
1,0,1,1,0,0,2,0,0,100000000,100000000,0.17953166194863124
1,0,0,1,0,0,2,1,0,100000000,100000000,0.17953166194863124
