GROUP_SET,GROUP_ID,GROUP_NAME,TEAM_ID,TEAM_ABBREVIATION,GP,W,L,W_PCT,MIN,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TO,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,OFF_RATING_RANK,DEF_RATING_RANK,NET_RATING_RANK,AST_PCT_RANK,AST_TO_RANK,AST_RATIO_RANK,OREB_PCT_RANK,DREB_PCT_RANK,REB_PCT_RANK,TM_TOV_PCT_RANK,EFG_PCT_RANK,TS_PCT_RANK,PACE_RANK,PIE_RANK,R
Lineups,-2594-200757-200794-201143-201952-,K. Korver - T. Sefolosha - P. Millsap - A. Horford - J. Teague,1610612737,ATL,45,24,21,0.533,235,103.2,100.4,96.9,94.5,6.3,5.9,0.624,1.64,18.2,0.218,0.681,0.466,0.15,0.519,0.547,97.8,100.45,83.7,494,0.541,15,21,12769,5156,42,4837,5516,5028,4549,2555,3959,5985,6583,7116,7893,4681,5393,7507,5290,5.546666666666667
Lineups,-200765-203076-203484-1627936-1628398-,R. Rondo - A. Davis - K. Caldwell-Pope - A. Caruso - K. Kuzma,1610612747,LAL,20,15,5,0.75,71,109,106,104.1,100.6,4.9,5.4,0.587,1.37,16.8,0.231,0.654,0.466,0.161,0.558,0.621,110.9,114.4,95.33,168,0.583,65,33,13263,4574,158,5565,7421,5476,5751,3438,5341,5989,8201,7663,9040,5055,4693,4767,4962,5.5440000000000005
Lineups,-200782-202699-1626149-1629001-1629003-,P. Tucker - T. Harris - M. Harrell - D. Melton - S. Milton,1610612755,PHI,5,3,2,0.6,60,118.8,118.6,109.5,108.4,9.3,10.2,0.472,1.79,15.7,0.286,0.836,0.559,0.119,0.55,0.594,94.1,94.69,78.91,118,0.521,1187,1012,13349,6723,223,5822,8896,6184,9971,3457,8081,6035,5519,5246,9111,6895,7104,13722,7219,5.540666666666667
Lineups,-2561-2733-2738-201142-202691-,D. West - S. Livingston - A. Iguodala - K. Durant - K. Thompson,1610612744,GSW,9,6,3,0.667,50,106.5,99,95.6,95.2,10.9,3.8,0.568,1.47,17.7,0.267,0.683,0.505,0.163,0.552,0.561,95.4,99.11,82.59,104,0.591,588,410,12116,4679,331,7235,5722,5580,5782,3345,4863,5064,7392,5276,9092,4923,5911,9336,4824,5.5360000000000005
Lineups,-202681-1629023-1629029-1630182-1641726-,K. Irving - P. Washington - L. Doncic - J. Green - D. Lively II,1610612742,DAL,9,4,5,0.444,88,129.8,131.7,119.9,118.7,10,13,0.552,2.65,19.7,0.3,0.773,0.534,0.106,0.631,0.646,103,102.78,85.65,189,0.542,486,709,15354,7891,129,4062,9646,5682,7863,1863,5845,5780,6187,5613,8243,4594,5171,9265,6388,5.5335
Lineups,-1627832-1628384-1629018-1630173-1630567-,F. VanVleet - O. Anunoby - G. Trent Jr. - P. Achiuwa - S. Barnes,1610612761,TOR,17,11,6,0.647,158,107.4,109,101.7,100.6,5.7,8.4,0.489,1.79,15.3,0.311,0.763,0.523,0.118,0.511,0.532,98.4,98.21,81.84,322,0.502,86,59,17121,6884,47,6881,9205,6738,9996,3477,8285,5956,7216,6364,9680,7284,8409,12373,7847,5.527333333333333
Lineups,-201937-203382-1626162-1626164-1628969-,R. Rubio - A. Baynes - K. Oubre Jr. - D. Booker - M. Bridges,1610612756,PHX,15,9,6,0.6,51,113.8,111.3,82.7,84.6,31,26.7,0.63,2.42,18.4,0.275,0.769,0.552,0.104,0.521,0.579,109.2,109.15,90.96,115,0.735,137,134,13468,5429,247,5026,4669,3809,5157,1408,4674,5039,5680,4360,6954,5655,5691,6440,3176,5.521666666666667
Lineups,-2037-101108-201599-202325-203085-,J. Crawford - C. Paul - D. Jordan - W. Johnson - A. Rivers,1610612746,LAC,22,15,7,0.682,62,114.6,108.3,104.8,99.2,9.8,9.1,0.5,2.4,14.1,0.231,0.702,0.451,0.076,0.519,0.564,97,102.51,85.43,132,0.56,114,70,12379,4310,268,4280,5779,4783,5620,1203,6301,5793,6345,7425,5295,4687,4996,6729,4996,5.5120000000000005
Lineups,-201933-203083-203503-1628379-1628971-,B. Griffin - A. Drummond - T. Snell - L. Kennard - B. Brown,1610612765,DET,9,4,5,0.444,117,112.3,113.2,95.4,93.7,17,19.6,0.636,2.17,19.1,0.283,0.752,0.533,0.124,0.538,0.571,96.1,96.55,80.46,234,0.603,437,642,13263,7150,77,4837,5453,4322,5090,1562,4394,4981,5839,4765,7569,5420,5846,11248,4660,5.509000000000001
Lineups,-2744-202391-202689-203087-1626163-,A. Jefferson - J. Lin - K. Walker - J. Lamb - F. Kaminsky,1610612766,CHA,17,13,4,0.765,78,104.3,101.2,92.1,88.1,12.2,13.1,0.417,2.08,12.3,0.221,0.697,0.463,0.074,0.478,0.518,98.2,101.93,84.94,162,0.56,215,109,11570,3990,193,4827,4895,4472,7404,1382,7046,5978,6442,7154,5276,6364,6081,6928,4997,5.508
Lineups,-201609-202710-203482-1628389-1629639-,G. Dragic - J. Butler - K. Olynyk - B. Adebayo - T. Herro,1610612748,MIA,14,9,5,0.643,53,120.4,118.6,102,100.9,18.5,17.6,0.674,2.21,20,0.265,0.667,0.47,0.124,0.577,0.625,98.6,99.9,83.25,113,0.641,161,134,13263,5364,238,4258,7425,4457,4039,1536,3472,5161,7234,7587,7566,4672,4639,10191,4217,5.506166666666667
Lineups,-202357-1626161-1627741-1628368-1628382-,N. Bjelica - W. Cauley-Stein - B. Hield - D. Fox - J. Jackson,1610612758,SAC,16,8,8,0.5,85,116.3,114.9,94.9,94.7,21.4,20.2,0.675,2.55,21,0.256,0.714,0.486,0.117,0.564,0.588,105.9,106.63,88.86,188,0.6,152,228,14649,5932,154,4847,5821,4518,4388,1427,3595,5597,7165,7844,8201,5050,5624,7851,4888,5.505333333333334
Lineups,-2544-203076-1626156-1629060-1630559-,L. James - A. Davis - D. Russell - R. Hachimura - A. Reaves,1610612747,LAL,25,19,6,0.76,389,116.8,116,110.3,110.5,6.5,5.5,0.691,2.27,22.9,0.211,0.754,0.512,0.142,0.61,0.631,102.4,102.6,85.5,837,0.556,40,26,15552,5067,16,5925,8564,6323,5372,2264,3779,7558,6346,6017,9712,5107,5503,9302,6090,5.5
Lineups,-203501-203552-204001-1628467-1629029-,T. Hardaway Jr. - S. Curry - K. Porzingis - M. Kleber - L. Doncic,1610612742,DAL,19,11,8,0.579,58,114.7,110.1,106.2,102.3,8.5,7.8,0.66,2.75,17.6,0.239,0.75,0.504,0.086,0.535,0.578,106.8,111.16,92.63,139,0.578,76,78,13655,5565,204,5150,7460,5299,4988,1189,5038,5934,5842,5187,6348,5454,5719,5714,5067,5.494999999999999
Lineups,-203944-1628973-1629011-1629656-1630193-,J. Randle - J. Brunson - M. Robinson - Q. Grimes - I. Quickley,1610612752,NYK,27,17,10,0.63,165,109.3,109.6,102.1,101.8,7.1,7.8,0.465,1.54,13.9,0.293,0.744,0.519,0.121,0.51,0.548,95.4,95.41,79.51,322,0.514,29,20,16716,6681,53,7066,8346,6482,9995,3810,9224,6000,7591,6189,9168,7531,8411,13462,7351,5.483333333333333
Lineups,-203482-1628374-1629659-1630534-1631117-,K. Olynyk - L. Markkanen - T. Horton-Tucker - O. Agbaji - W. Kessler,1610612762,UTA,10,4,6,0.4,147,120.4,122.7,109.1,111.4,11.3,11.3,0.629,1.64,19.4,0.456,0.789,0.634,0.178,0.574,0.6,102.3,100.34,83.61,309,0.562,322,642,16478,8891,62,5263,9293,6089,6566,3720,5777,3313,6469,3481,11754,6303,6867,11340,6433,5.48
Lineups,-201566-201569-201587-202695-1627826-,R. Westbrook - E. Gordon - N. Batum - K. Leonard - I. Zubac,1610612746,LAC,5,4,1,0.8,83,127,129.2,112.8,112,14.2,17.2,0.659,2.43,22.1,0.247,0.819,0.544,0.129,0.644,0.661,102.6,102.08,85.07,178,0.582,1187,642,5483,5585,139,4449,9355,5521,6380,1912,4090,7377,5870,5710,9679,4753,5352,10449,6042,5.4543333333333335
Lineups,-200782-202710-1628389-1629130-1629639-,P. Tucker - J. Butler - B. Adebayo - D. Robinson - T. Herro,1610612748,MIA,28,19,9,0.679,114,108,107.4,104.8,100.4,3.2,7,0.581,1.67,16.7,0.212,0.684,0.462,0.131,0.519,0.576,95.5,97.88,81.57,229,0.529,17,12,17307,6285,77,7054,9204,6879,7516,3599,6929,7910,8946,9753,10314,7211,7258,12535,7432,5.454166666666667
Lineups,-200768-200782-202710-1628389-1629622-,K. Lowry - P. Tucker - J. Butler - B. Adebayo - M. Strus,1610612748,MIA,8,6,2,0.75,53,129.3,131.5,121.6,121.7,7.7,9.8,0.679,2.38,24.2,0.275,0.826,0.57,0.148,0.693,0.704,97.5,96.67,80.55,108,0.551,464,288,13953,5984,258,4086,11509,6617,5408,1986,3250,6477,6177,5341,11174,3569,3976,13045,6965,5.454000000000001
Lineups,-203486-1626168-1627736-1627823-1628420-,M. Plumlee - T. Lyles - M. Beasley - J. Hernangomez - M. Morris,1610612743,DEN,25,17,8,0.68,112,98.1,98.4,95.8,90.9,2.3,7.5,0.526,1.39,15,0.305,0.768,0.534,0.145,0.484,0.513,104.3,106.94,89.12,248,0.513,44,38,14649,5026,104,8019,5466,5708,6715,3739,6988,4928,6041,4995,9547,7829,7616,7692,6422,5.446666666666667
Lineups,-1627783-1628449-1629018-1630173-1630567-,P. Siakam - C. Boucher - G. Trent Jr. - P. Achiuwa - S. Barnes,1610612761,TOR,13,9,4,0.692,51,111.8,114,99.6,93.6,12.2,20.4,0.537,1.69,14.1,0.429,0.74,0.566,0.121,0.479,0.521,99.7,101.8,84.83,107,0.595,161,106,16599,6274,275,6254,6760,5527,8008,3595,9196,3530,8116,5372,9743,9389,8793,10499,6167,5.445666666666667
Lineups,-202324-202711-203903-204060-1626220-,D. Favors - B. Bogdanovic - J. Clarkson - J. Ingles - R. O'Neale,1610612762,UTA,16,12,4,0.75,79,103.6,101.2,106.2,104.6,-2.6,-3.4,0.629,1.56,17.3,0.19,0.833,0.521,0.145,0.521,0.561,103.2,105.22,87.68,172,0.498,81,46,14165,4974,126,6459,7891,7974,5735,3343,5939,6994,5098,5398,9579,6271,6772,7797,6977,5.445333333333333
Lineups,-1628404-1629627-1629637-1629638-1630184-,J. Hart - Z. Williamson - J. Hayes - N. Alexander-Walker - K. Lewis Jr.,1610612740,NOP,10,5,5,0.5,60,109.8,113.2,88.6,86.8,21.2,26.4,0.725,1.85,19.9,0.323,0.747,0.56,0.155,0.509,0.575,104.5,103.91,86.59,129,0.701,271,370,14449,6055,190,5440,5069,4218,4247,3017,4908,4640,7105,4498,9837,6364,6348,8440,3724,5.440499999999999
Lineups,-202710-203086-1628389-1629130-1629639-,J. Butler - M. Leonard - B. Adebayo - D. Robinson - T. Herro,1610612748,MIA,8,4,4,0.5,51,116.3,123.5,106.1,104.8,10.2,18.8,0.612,3,21,0.234,0.8,0.539,0.098,0.58,0.615,99.3,96.97,80.81,102,0.581,541,642,12905,5655,244,3756,7601,4378,5336,717,3301,5972,5037,4579,6666,4640,4780,11126,5018,5.437
Lineups,-202689-203935-1627759-1628369-1628464-,K. Walker - M. Smart - J. Brown - J. Tatum - D. Theis,1610612738,BOS,15,10,5,0.667,148,103.6,103.3,97.8,98.7,5.8,4.6,0.642,2.2,18.2,0.25,0.727,0.489,0.114,0.495,0.528,100,99.71,83.09,307,0.532,137,98,13263,4848,54,5753,5758,5531,5081,1540,4695,5241,6585,7277,7356,7334,6884,10246,5786,5.430166666666667
Lineups,-2216-2754-201144-201188-201584-,Z. Randolph - T. Allen - M. Conley - M. Gasol - C. Lee,1610612763,MEM,25,15,10,0.6,261,103.3,104,97.5,97,5.9,7,0.653,2.16,18.9,0.27,0.726,0.489,0.122,0.48,0.523,92.2,92.07,76.72,499,0.539,82,70,12610,4818,37,4674,5699,4958,4290,1352,3774,4996,5993,6691,6668,6353,5968,10510,5304,5.417666666666666
Lineups,-2207-2548-2736-201609-202355-,J. Johnson - D. Wade - L. Deng - G. Dragic - H. Whiteside,1610612748,MIA,15,10,5,0.667,82,118.5,118.2,104.3,103,14.1,15.2,0.532,2.16,17.7,0.346,0.706,0.534,0.115,0.536,0.578,96.7,97.42,81.18,165,0.578,274,180,11980,4314,179,3305,7478,4308,5534,1355,4249,3325,6306,4354,6490,4423,4629,8692,4752,5.4125
Lineups,-1626167-1627734-1627747-1627763-1630537-,M. Turner - D. Sabonis - C. LeVert - M. Brogdon - C. Duarte,1610612754,IND,11,5,6,0.455,148,117.4,122.6,109.5,108,8,14.6,0.664,2.12,21.5,0.279,0.737,0.527,0.145,0.582,0.626,98.3,96.84,80.7,297,0.579,228,397,17121,8990,55,5051,9720,6132,6523,2203,4156,6444,8136,6251,11131,5978,5745,12984,6443,5.408999999999999
Lineups,-101150-201568-201976-1626149-1629013-,L. Williams - D. Gallinari - P. Beverley - M. Harrell - L. Shamet,1610612746,LAC,19,16,3,0.842,68,120.1,118.4,106.4,100,13.7,18.4,0.712,2.21,19.4,0.328,0.757,0.553,0.125,0.57,0.626,102.9,106.78,88.98,152,0.614,95,44,13118,4514,224,4443,6083,4719,4205,1724,4661,4759,6134,4590,8369,4989,4659,7737,4769,5.408
Lineups,-201566-203460-203500-203506-203924-,R. Westbrook - A. Roberson - S. Adams - V. Oladipo - J. Grant,1610612760,OKC,35,17,18,0.486,129,118,114.5,106.4,104,11.6,10.6,0.433,1.18,12.3,0.299,0.782,0.539,0.135,0.554,0.603,106,108.85,90.71,282,0.534,24,55,12979,6613,95,4007,7299,4642,7305,3476,7139,4529,4976,4285,7568,4290,4273,4651,5261,5.406
Lineups,-201142-202691-203110-1626172-1626188-,K. Durant - K. Thompson - D. Green - K. Looney - Q. Cook,1610612744,GSW,8,4,4,0.5,49,120.3,118.9,119.5,115.7,0.8,3.1,0.608,2.38,21.5,0.182,0.709,0.475,0.123,0.624,0.638,102,104.24,86.87,106,0.501,688,770,12847,5569,345,3881,8974,5636,5137,1452,2996,6794,7126,7584,7525,3719,4064,7196,6097,5.405333333333333
Lineups,-203926-1627749-1627751-1628401-1629640-,D. McDermott - D. Murray - J. Poeltl - D. White - K. Johnson,1610612759,SAS,25,11,14,0.44,308,113.2,112.9,108.8,107.5,4.4,5.4,0.715,3.35,21.6,0.268,0.728,0.485,0.094,0.524,0.547,102.5,103.26,86.05,660,0.527,21,59,17371,9019,20,6347,9677,7000,5040,885,4141,6582,8237,9326,8676,7154,8093,9682,7452,5.4
Lineups,-2544-2747-201567-202681-202684-,L. James - J. Smith - K. Love - K. Irving - T. Thompson,1610612739,CLE,27,19,8,0.704,454,116.9,118.2,111.2,112.7,5.6,5.4,0.626,2.15,19.5,0.285,0.705,0.496,0.128,0.571,0.597,99.6,98.44,82.04,936,0.522,65,40,12734,4318,11,3693,8167,5069,4417,1405,3604,4784,6433,6781,7357,4019,4445,8459,5436,5.4
Lineups,-2544-2747-202684-202697-203521-,L. James - J. Smith - T. Thompson - I. Shumpert - M. Dellavedova,1610612739,CLE,21,15,6,0.714,61,114.1,107.1,106.8,105.1,7.3,2,0.54,1.8,15.7,0.322,0.651,0.492,0.118,0.533,0.57,100.9,104.82,87.35,127,0.5,132,70,12211,4216,275,4424,7627,5283,5477,2280,5375,4308,7536,6651,6610,4487,4826,5857,5780,5.389833333333334
Lineups,-200794-203115-203999-1627750-1629008-,P. Millsap - W. Barton - N. Jokic - J. Murray - M. Porter Jr.,1610612743,DEN,15,9,6,0.6,218,124.8,125,118.1,119.4,6.6,5.6,0.616,2.5,21.4,0.311,0.695,0.506,0.123,0.614,0.634,97,96.4,80.34,440,0.536,101,100,14594,5818,27,3894,9478,5918,5884,1547,3773,4736,7726,5585,8462,4544,4923,11583,6135,5.386666666666667
Lineups,-203457-203493-203944-1629628-1630193-,N. Noel - R. Bullock - J. Randle - R. Barrett - I. Quickley,1610612752,NYK,10,4,6,0.4,78,117.6,118.3,105.8,105,11.8,13.3,0.597,1.38,17.6,0.333,0.767,0.552,0.177,0.588,0.626,100.3,100.44,83.7,164,0.542,271,534,14594,7679,133,4796,7916,5284,6308,3779,5857,3577,6290,4745,10649,5023,5057,9972,6036,5.379333333333333
Lineups,-201587-202699-203954-1626162-1630178-,N. Batum - T. Harris - J. Embiid - K. Oubre Jr. - T. Maxey,1610612755,PHI,12,11,1,0.917,136,123.4,123.3,116,115.4,7.4,7.9,0.73,2.79,22.3,0.287,0.681,0.495,0.117,0.575,0.619,99.9,100.12,83.44,283,0.545,265,99,4804,4807,68,4974,9235,6145,4944,1768,3896,5939,7968,8382,8723,5870,5888,10475,6341,5.364
Lineups,-2561-2733-2738-201142-203546-,D. West - S. Livingston - A. Iguodala - K. Durant - I. Clark,1610612744,GSW,14,12,2,0.857,52,108.7,105.7,122.9,128.8,-14.2,-23.1,0.767,2.36,23.4,0.128,0.7,0.449,0.133,0.568,0.609,97.8,96.83,80.69,105,0.452,282,128,9493,3831,340,4950,9693,8411,2784,1239,2155,7097,6454,7574,7470,4040,4181,9110,6569,5.362499999999999
Lineups,-201142-202691-203110-1627775-1628395-,K. Durant - K. Thompson - D. Green - P. McCaw - J. Bell,1610612744,GSW,5,3,2,0.6,52,99.4,98.1,93.9,95.3,5.5,2.9,0.8,1.78,21.1,0.226,0.633,0.442,0.167,0.494,0.537,99.1,99.02,82.52,108,0.598,1378,1118,10414,5271,319,7264,5737,5648,2855,2656,3146,6008,8525,8346,9109,7143,6427,9379,4755,5.360000000000001
Lineups,-200794-203914-203999-1627750-1627823-,P. Millsap - G. Harris - N. Jokic - J. Murray - J. Hernangomez,1610612743,DEN,17,11,6,0.647,158,113.1,112.7,105.6,106.3,7.5,6.4,0.727,2.04,21.7,0.268,0.803,0.534,0.151,0.561,0.596,101.6,101.4,84.5,338,0.551,130,113,14447,5552,61,5074,8363,5814,4029,1796,3375,5495,5271,4993,9675,5147,5432,10192,5737,5.352
Lineups,-201572-203484-203944-1627742-1628404-,B. Lopez - K. Caldwell-Pope - J. Randle - B. Ingram - J. Hart,1610612747,LAL,10,7,3,0.7,175,116.3,117.9,108.7,108.4,7.6,9.5,0.575,1.85,19.7,0.244,0.788,0.528,0.146,0.612,0.621,102,101.46,84.55,369,0.526,470,316,12116,4631,61,3960,8219,5106,5608,2588,4115,5852,5581,4934,8668,3799,4449,8302,5807,5.3420000000000005
Lineups,-2733-2738-201939-201973-203110-,S. Livingston - A. Iguodala - S. Curry - J. Jerebko - D. Green,1610612744,GSW,11,7,4,0.636,54,112,108.5,108.2,107.8,3.8,0.6,0.723,2.62,20.7,0.207,0.782,0.487,0.11,0.534,0.565,102.3,104.13,86.78,118,0.52,356,305,13862,5562,304,5607,8534,6233,4065,1401,3647,6722,5842,7833,7785,5696,6261,8942,6296,5.339666666666667
Lineups,-1627747-1628374-1629636-1630171-1630596-,C. LeVert - L. Markkanen - D. Garland - I. Okoro - E. Mobley,1610612739,CLE,10,5,5,0.5,86,125.1,125.6,112.8,112.1,12.3,13.4,0.6,2.37,18.4,0.35,0.699,0.528,0.11,0.592,0.618,95.8,95.89,79.9,172,0.558,295,397,16937,7220,119,4590,10218,6260,6993,1993,6138,4547,8804,6245,9194,5659,6038,13487,6807,5.339333333333334
Lineups,-203524-203991-203992-1628989-1629164-,S. Hill - C. Capela - B. Bogdanovic - K. Huerter - B. Goodwin,1610612737,ATL,7,4,3,0.571,71,121.2,115.6,99.3,100.7,21.9,15,0.607,1.95,18.3,0.261,0.787,0.535,0.129,0.6,0.619,98,99.5,82.92,147,0.582,542,534,13478,5959,149,5151,7705,5145,5957,2968,5415,5360,6021,5100,8838,4696,5293,10367,5329,5.336
Lineups,-2037-101108-200755-201599-201601-,J. Crawford - C. Paul - J. Redick - D. Jordan - L. Mbah a Moute,1610612746,LAC,17,14,3,0.824,54,135.2,125.7,117.8,116.5,17.5,9.2,0.5,2.3,17.3,0.132,0.744,0.457,0.095,0.707,0.713,88.8,92.59,77.16,105,0.562,215,90,10862,3876,320,2616,8662,4763,5620,1270,4427,7141,5786,7287,5778,2007,2361,10362,4982,5.3225
Lineups,-203933-203960-1627734-1627763-1628988-,T. Warren - J. Sampson - D. Sabonis - M. Brogdon - A. Holiday,1610612754,IND,5,4,1,0.8,66,109,111.4,95.6,94,13.4,17.4,0.625,2.5,21.5,0.233,0.769,0.512,0.121,0.548,0.57,96.3,96.07,80.06,132,0.585,1208,642,4331,4463,176,5021,5487,4473,5169,1274,3100,5978,5680,5108,7523,5229,5893,11325,4944,5.31
Lineups,-203486-203924-1627736-1627823-1628420-,M. Plumlee - J. Grant - M. Beasley - J. Hernangomez - M. Morris,1610612743,DEN,8,4,4,0.5,70,105.5,106.5,90,92.2,15.5,14.3,0.738,1.55,20.5,0.292,0.697,0.5,0.188,0.578,0.588,107.4,105.65,88.04,154,0.578,541,642,12905,5655,165,5526,5339,4758,3680,3004,3420,4739,7085,5192,9948,4666,5437,7818,5061,5.305666666666667
Lineups,-2730-2772-201935-201976-203991-,D. Howard - T. Ariza - J. Harden - P. Beverley - C. Capela,1610612745,HOU,22,12,10,0.545,197,107.8,108.5,100.5,100.3,7.3,8.2,0.553,1.2,15.3,0.395,0.771,0.579,0.18,0.515,0.551,94.7,94.49,78.74,388,0.542,114,129,12610,5126,59,4276,7378,4869,5386,3396,5587,2981,5010,3375,8935,4718,5322,9758,5276,5.302666666666666
Lineups,-203991-1627749-1628381-1629027-1629631-,C. Capela - D. Murray - J. Collins - T. Young - D. Hunter,1610612737,ATL,44,25,19,0.568,738,115.6,115.9,111.2,110.6,4.4,5.3,0.569,2.25,18.4,0.288,0.742,0.511,0.114,0.543,0.575,103.6,103.78,86.48,1594,0.532,4,4,16773,6968,2,6200,9157,6697,7554,2035,6217,6032,7602,6313,8969,7077,7625,9591,7027,5.3
Lineups,-201152-201954-202711-203506-1626167-,T. Young - D. Collison - B. Bogdanovic - V. Oladipo - M. Turner,1610612754,IND,32,23,9,0.719,555,106.1,108.7,101.9,103.4,4.2,5.3,0.578,1.73,18.1,0.252,0.694,0.48,0.143,0.538,0.563,99.5,97.57,81.31,1125,0.534,30,21,14715,4946,6,5591,8104,5909,6268,3041,5320,5609,7597,7925,9535,5589,6369,11716,6050,5.3
Lineups,-200755-201950-1627742-1629026-1629637-,J. Redick - J. Holiday - B. Ingram - K. Williams - J. Hayes,1610612740,NOP,13,5,8,0.385,90,120.5,118.4,100.9,100,19.6,18.4,0.523,1.61,16.7,0.273,0.737,0.519,0.139,0.585,0.621,105.2,106.55,88.79,201,0.613,189,447,13655,7363,113,4264,5774,4393,6307,2941,5347,5045,6506,5004,8221,4449,4680,7491,4547,5.2995
Lineups,-201976-1626157-1627736-1630162-1630183-,P. Beverley - K. Towns - M. Beasley - A. Edwards - J. McDaniels,1610612750,MIN,24,15,9,0.625,74,117.7,113.4,107.3,101.2,10.4,12.2,0.619,2.17,17.8,0.205,0.693,0.444,0.11,0.559,0.604,103,108.08,90.07,164,0.526,24,22,17307,6907,149,6298,9212,6371,6891,2175,6560,7952,8825,10142,9188,6447,6432,7395,7463,5.296666666666667
Lineups,-202685-203468-1626196-1630230-1630530-,J. Valanciunas - C. McCollum - J. Richardson - N. Marshall - T. Murphy III,1610612740,NOP,15,9,6,0.6,93,108.7,113.9,102.8,101.5,5.9,12.4,0.675,1.8,18.8,0.394,0.809,0.59,0.155,0.511,0.555,102.2,100.39,83.66,194,0.557,125,111,16478,6723,116,6513,8331,6023,5204,3420,5999,4069,5973,4542,10844,7522,8249,11320,6498,5.295
Lineups,-2548-2736-201609-202355-1626159-,D. Wade - L. Deng - G. Dragic - H. Whiteside - J. Winslow,1610612748,MIA,31,20,11,0.645,154,103.5,98.8,90.7,90.7,12.8,8.1,0.438,1.14,13.1,0.297,0.723,0.521,0.149,0.498,0.539,100.2,102.54,85.45,336,0.592,44,38,12650,4747,81,6428,5136,4875,7265,3517,6574,4589,6004,4630,7878,6230,5544,6724,4563,5.284000000000001
Lineups,-101139-101145-201588-201941-202331-,C. Miles - M. Ellis - G. Hill - J. Hill - P. George,1610612754,IND,19,10,9,0.526,59,110.6,110,96.1,91.4,14.5,18.6,0.532,1.67,14.3,0.338,0.698,0.511,0.115,0.505,0.545,102.5,105.33,87.77,130,0.598,171,180,12568,5163,290,4092,5204,4016,5535,2434,5827,3350,6432,4765,6491,4795,5439,5695,4495,5.283333333333333
Lineups,-201935-202699-203954-1627777-1630178-,J. Harden - T. Harris - J. Embiid - G. Niang - T. Maxey,1610612755,PHI,17,12,5,0.706,52,113.9,110.4,104.6,101,9.3,9.4,0.689,2.07,21.2,0.209,0.76,0.505,0.142,0.602,0.624,94.1,97.3,81.09,106,0.552,88,56,16299,6018,271,6969,8320,6316,5157,2164,4383,7774,6793,6355,10006,5582,6274,12694,6614,5.283333333333333
Lineups,-201566-202331-203500-203518-203924-,R. Westbrook - P. George - S. Adams - A. Abrines - J. Grant,1610612760,OKC,15,11,4,0.733,88,110.7,109.1,102.6,100,8,9.1,0.613,2.33,18.2,0.223,0.875,0.508,0.107,0.523,0.553,105.6,107.78,89.82,197,0.534,190,113,13862,4923,147,5530,6083,5543,5732,1609,5093,6506,4430,5436,7712,5875,6619,7335,6046,5.2715
Lineups,-1713-201144-201188-203210-203516-,V. Carter - M. Conley - M. Gasol - J. Green - J. Ennis III,1610612763,MEM,23,14,9,0.609,74,114.5,109.3,92.9,88.4,21.5,20.9,0.646,1.48,16.7,0.316,0.696,0.537,0.15,0.549,0.619,88,92.4,77,140,0.677,98,83,12806,4927,213,4626,4684,3857,4285,2998,4606,4307,6552,4373,8137,4380,3995,10645,3384,5.26
Lineups,-101150-201568-203524-1628989-1630168-,L. Williams - D. Gallinari - S. Hill - K. Huerter - O. Okongwu,1610612737,ATL,8,7,1,0.875,49,109.4,109.9,96.7,89.6,12.7,20.3,0.643,2.45,19.4,0.22,0.82,0.52,0.109,0.527,0.564,98.8,102.4,85.33,101,0.555,428,190,4787,4799,268,5849,5311,4659,5610,1716,5006,6424,5426,5411,7918,6195,6660,9106,5816,5.246833333333333
Lineups,-201144-202711-1626220-1628378-1628962-,M. Conley - B. Bogdanovic - R. O'Neale - D. Mitchell - U. Azubuike,1610612762,UTA,5,5,0,1,52,101.7,99.1,99.4,98.1,2.4,1,0.643,2.7,18.5,0.158,0.75,0.471,0.091,0.5,0.523,98.8,100.77,83.97,110,0.541,1120,397,1,1,265,9578,7026,7290,6602,1666,6128,8967,7273,9573,8404,7316,8701,11004,7187,5.246666666666667
Lineups,-201229-201943-203382-203484-1626169-,A. Tolliver - B. Jennings - A. Baynes - K. Caldwell-Pope - S. Johnson,1610612765,DET,12,4,8,0.333,60,111.2,110.2,85.7,84.9,25.5,25.3,0.652,1.88,18.2,0.317,0.826,0.589,0.136,0.529,0.566,94.6,95.46,79.55,118,0.673,404,851,12494,6953,287,4087,4584,3468,4291,2215,3960,4347,4207,3235,7254,4543,4967,9446,3529,5.216666666666666
Lineups,-201572-201950-1626171-1626192-1628960-,B. Lopez - J. Holiday - B. Portis - P. Connaughton - G. Allen,1610612749,MIL,12,7,5,0.583,59,121.4,117.8,109,106.1,12.5,11.8,0.586,1.7,19.1,0.278,0.814,0.581,0.155,0.626,0.649,102.4,105.37,87.8,129,0.539,214,192,16299,6898,225,5922,8627,6055,7259,3546,5870,6290,5935,4710,10851,5001,5589,8780,6874,5.206
